id,id_client,id_product,qtd,total,sale_date,usd_price_vigente,taxa_brl,custo_brl,lucro,margem_pct,ano,mes,ano_mes
5090,48,140,14,43884.0,2024-09-28,612.49,5.4431,46673.82,-2789.82,-6.36,2024,9,2024-09
5095,6,137,4,12864.9,2024-11-17,673.98,5.7885,15605.33,-2740.43,-21.3,2024,11,2024-11
5107,39,81,2,244297.0,2024-07-30,23685.5,5.6532,267797.74,-23500.74,-9.62,2024,7,2024-07
5113,32,116,3,7727.0,2024-11-14,502.24,5.7885,8721.65,-994.65,-12.87,2024,11,2024-11
5118,11,130,8,31495.35,2023-12-23,859.48,4.8619,33429.65,-1934.3,-6.14,2023,12,2023-12
5134,48,69,9,407385.0,2024-03-04,9219.51,4.9475,410521.73,-3136.73,-0.77,2024,3,2024-03
5159,20,76,10,1407882.9,2024-12-05,26819.81,5.9849,1605138.81,-197255.91,-14.01,2024,12,2024-12
5170,27,27,1,16511.0,2023-02-09,3051.23,5.2315,15962.51,548.49,3.32,2023,2,2023-02
5182,12,85,3,109949.2,2023-04-13,7499.89,4.9097,110466.63,-517.43,-0.47,2023,4,2023-04
5196,47,74,5,432793.0,2024-01-02,17160.36,4.8916,419708.08,13084.92,3.02,2024,1,2024-01
5212,29,119,2,6186.4,2023-08-07,669.88,4.901,6566.16,-379.76,-6.14,2023,8,2023-08
5216,40,95,1,66317.6,2023-03-02,12945.63,5.208,67420.84,-1103.24,-1.66,2023,3,2023-03
5241,9,116,12,30906.0,2023-06-26,502.24,4.7698,28747.01,2158.99,6.99,2023,6,2023-06
5248,6,74,3,259676.0,2024-10-27,17160.36,5.6969,293282.56,-33606.56,-12.94,2024,10,2024-10
5253,46,112,2,4143.9,2023-07-25,398.23,4.7496,3782.87,361.03,8.71,2023,7,2023-07
5265,2,85,15,578680.0,2023-03-23,7499.89,5.2632,592101.32,-13421.32,-2.32,2023,3,2023-03
5270,45,52,7,91132.55,2024-05-22,2634.69,5.1502,94984.26,-3851.71,-4.23,2024,5,2024-05
5295,24,140,13,40750.0,2024-03-18,586.81,5.0124,38237.24,2512.76,6.17,2024,3,2024-03
5301,21,64,12,1271163.65,2024-04-24,21352.22,5.1592,1321924.48,-50760.83,-3.99,2024,4,2024-04
5311,19,55,15,1649808.0,2023-06-17,23326.09,4.8286,1689485.37,-39677.37,-2.4,2023,6,2023-06
5333,24,79,7,439876.6,2023-12-05,11724.63,4.9522,406438.99,33437.61,7.6,2023,12,2023-12
5370,18,16,5,150030.0,2024-07-09,5491.48,5.4387,149332.56,697.44,0.46,2024,7,2024-07
5377,4,67,3,244498.65,2023-08-08,16720.73,4.9217,246883.25,-2384.6,-0.98,2023,8,2023-08
5388,41,150,8,12506.75,2023-11-29,326.88,4.8933,12796.18,-289.43,-2.31,2023,11,2023-11
5396,12,41,2,20140.0,2024-05-15,2005.71,5.1423,20627.93,-487.93,-2.42,2024,5,2024-05
5414,32,51,15,962385.0,2023-10-30,12243.38,5.0074,919612.52,42772.48,4.44,2023,10,2023-10
5417,24,90,8,601140.05,2023-11-20,14083.78,4.8723,548963.21,52176.84,8.68,2023,11,2023-11
5460,1,11,6,217391.0,2024-08-11,7246.24,5.5115,239625.91,-22234.91,-10.23,2024,8,2024-08
5467,45,50,13,146588.0,2023-06-22,2179.61,4.775,135299.29,11288.71,7.7,2023,6,2023-06
5479,44,130,10,39368.95,2023-08-06,859.48,4.8609,41778.46,-2409.51,-6.12,2023,8,2023-08
5482,19,122,1,1322.0,2023-11-21,271.3,4.8806,1324.11,-2.11,-0.16,2023,11,2023-11
5517,38,9,6,226321.35,2024-05-15,7544.56,5.1423,232778.35,-6457.0,-2.85,2024,5,2024-05
5541,20,135,11,18090.0,2023-12-25,328.1,4.8619,17547.08,542.92,3.0,2023,12,2023-12
5546,25,7,7,129799.45,2024-07-30,3678.62,5.6532,145571.82,-15772.37,-12.15,2024,7,2024-07
5620,32,105,12,3528.3,2023-07-06,62.64,4.8977,3681.5,-153.2,-4.34,2023,7,2023-07
5623,37,70,4,130550.9,2024-08-07,6083.51,5.6093,136496.93,-5946.03,-4.55,2024,8,2024-08
5684,36,143,12,50575.15,2024-10-05,896.83,5.4686,58852.85,-8277.7,-16.37,2024,10,2024-10
5701,48,54,15,1731870.9,2023-04-11,23191.9,5.0128,1743845.34,-11974.44,-0.69,2023,4,2023-04
5727,41,126,9,22889.3,2023-08-28,467.05,4.8938,20570.84,2318.46,10.13,2023,8,2023-08
5736,15,100,14,1391182.85,2024-07-17,19807.28,5.467,1516009.6,-124826.75,-8.97,2024,7,2024-07
5739,49,108,6,20073.0,2024-04-01,688.83,5.0532,20884.77,-811.77,-4.04,2024,4,2024-04
5755,14,16,9,256551.3,2024-03-11,6212.42,4.9777,278312.07,-21760.77,-8.48,2024,3,2024-03
5763,20,22,4,157811.0,2023-04-09,7630.67,5.0683,154698.1,3112.9,1.97,2023,4,2023-04
5765,10,124,12,45239.0,2024-11-19,665.23,5.7743,46094.85,-855.85,-1.89,2024,11,2024-11
5775,16,39,8,237063.0,2023-01-03,5270.87,5.3759,226685.36,10377.64,4.38,2023,1,2023-01
5800,28,90,11,870071.0,2024-12-14,14571.29,6.04,968116.51,-98045.51,-11.27,2024,12,2024-12
5824,17,27,9,141172.85,2023-04-22,3051.23,5.0497,138670.17,2502.68,1.77,2023,4,2023-04
5856,37,46,13,64789.0,2024-01-19,1000.64,4.9223,64030.85,758.15,1.17,2024,1,2024-01
5869,19,142,6,4710.1,2024-05-19,169.88,5.1157,5214.33,-504.23,-10.71,2024,5,2024-05
5896,35,131,8,7709.0,2023-03-01,185.47,5.207,7725.94,-16.94,-0.22,2023,3,2023-03
5945,12,135,10,16445.0,2024-04-16,328.1,5.2635,17269.54,-824.54,-5.01,2024,4,2024-04
5948,9,90,1,75142.15,2024-08-14,14571.29,5.4502,79416.44,-4274.29,-5.69,2024,8,2024-08
5960,30,75,7,229379.0,2023-06-13,6193.58,4.8533,210415.11,18963.89,8.27,2023,6,2023-06
5974,36,69,11,473019.25,2024-02-09,9219.51,4.9717,504203.02,-31183.77,-6.59,2024,2,2024-02
5978,20,143,3,13309.0,2023-07-09,896.83,4.8799,13129.32,179.68,1.35,2023,7,2023-07
5982,39,85,12,439796.8,2024-09-02,7885.27,5.623,532066.48,-92269.68,-20.98,2024,9,2024-09
5993,9,73,5,715800.0,2024-09-01,26171.36,5.6562,740152.23,-24352.23,-3.4,2024,9,2024-09
6011,19,72,12,1195976.0,2023-10-17,30675.48,5.0384,1854664.06,-658688.06,-55.08,2023,10,2023-10
6015,9,134,3,14153.0,2023-08-24,899.33,4.8748,13152.16,1000.84,7.07,2023,8,2023-08
6019,26,72,7,697652.0,2024-05-15,30675.48,5.1423,1104197.65,-406545.65,-58.27,2024,5,2024-05
6024,33,103,1,1789.0,2023-10-20,341.7,5.0528,1726.54,62.46,3.49,2023,10,2023-10
6032,21,25,14,161281.5,2024-04-01,2430.59,5.0532,171951.6,-10670.1,-6.62,2024,4,2024-04
6045,14,132,8,12504.0,2024-08-11,314.46,5.5115,13865.17,-1361.17,-10.89,2024,8,2024-08
6054,37,140,10,31346.0,2024-12-29,612.49,6.1991,37968.87,-6622.87,-21.13,2024,12,2024-12
6063,24,104,9,31746.15,2024-12-29,742.54,6.1991,41427.72,-9681.57,-30.5,2024,12,2024-12
6069,43,134,15,70764.0,2023-06-29,899.33,4.8584,65539.57,5224.43,7.38,2023,6,2023-06
6114,41,19,2,31221.75,2024-09-23,3358.13,5.5446,37238.98,-6017.23,-19.27,2024,9,2024-09
6131,49,29,13,474634.0,2023-10-31,7689.63,5.0575,505573.95,-30939.95,-6.52,2023,10,2023-10
6132,32,125,12,40825.0,2023-07-28,646.27,4.7253,36645.84,4179.16,10.24,2023,7,2023-07
6189,30,147,11,31664.45,2023-08-08,592.19,4.9217,32060.4,-395.95,-1.25,2023,8,2023-08
6197,3,15,2,53010.0,2023-07-25,5267.98,4.7496,50041.6,2968.4,5.6,2023,7,2023-07
6204,27,56,8,326714.5,2024-06-07,8087.59,5.2802,341632.74,-14918.24,-4.57,2024,6,2024-06
6205,41,81,11,1276451.35,2023-02-26,23345.09,5.1791,1329972.11,-53520.76,-4.19,2023,2,2023-02
6219,39,128,12,53018.55,2024-01-24,853.09,4.9192,50358.24,2660.31,5.02,2024,1,2024-01
6256,34,120,11,32650.55,2024-01-08,635.45,4.885,34145.91,-1495.36,-4.58,2024,1,2024-01
6286,21,114,15,11389.55,2023-01-20,144.69,5.1986,11282.78,106.77,0.94,2023,1,2023-01
6292,27,101,7,3244.0,2024-07-12,82.96,5.4529,3166.61,77.39,2.39,2024,7,2024-07
6305,1,65,3,76673.0,2023-08-16,5225.24,4.9772,78021.19,-1348.19,-1.76,2023,8,2023-08
6308,5,140,11,32756.0,2023-06-21,586.81,4.7795,30851.24,1904.76,5.81,2023,6,2023-06
6331,21,28,2,27091.15,2024-02-01,2921.84,4.935,28838.56,-1747.41,-6.45,2024,2,2024-02
6339,29,108,5,15891.6,2024-05-17,688.83,5.1157,17619.24,-1727.64,-10.87,2024,5,2024-05
6361,25,55,11,1209859.0,2024-02-05,23326.09,5.0053,1284294.86,-74435.86,-6.15,2024,2,2024-02
6364,28,97,9,1218016.0,2023-05-31,25607.88,5.0959,1174456.76,43559.24,3.58,2023,5,2023-05
6385,47,69,4,172007.0,2024-09-27,8620.92,5.4431,187698.12,-15691.12,-9.12,2024,9,2024-09
6405,19,87,8,508135.05,2024-04-04,13597.7,5.0237,546486.12,-38351.07,-7.55,2024,4,2024-04
6414,17,29,6,208108.9,2024-02-26,7689.63,4.9819,229853.81,-21744.91,-10.45,2024,2,2024-02
6420,3,112,2,4362.0,2024-04-07,430.01,5.052,4344.82,17.18,0.39,2024,4,2024-04
6427,16,59,3,261498.0,2023-06-01,16694.98,5.035,252177.67,9320.33,3.56,2023,6,2023-06
6437,34,59,7,579654.85,2024-09-06,15467.88,5.5702,603114.3,-23459.45,-4.05,2024,9,2024-09
6473,28,112,2,4143.9,2023-05-06,398.23,4.9696,3958.09,185.81,4.48,2023,5,2023-05
6478,14,69,6,271590.0,2024-09-10,8620.92,5.6254,290976.74,-19386.74,-7.14,2024,9,2024-09
6495,28,58,14,1523544.0,2023-05-23,20157.55,4.9674,1401828.59,121715.41,7.99,2023,5,2023-05
6505,36,7,10,195188.0,2023-12-27,3678.62,4.8306,177699.42,17488.58,8.96,2023,12,2023-12
6525,7,83,7,943627.0,2024-06-27,35839.7,5.5229,1385573.55,-441946.55,-46.83,2024,6,2024-06
6548,41,1,5,157332.35,2023-07-13,6360.91,4.8038,152782.7,4549.65,2.89,2023,7,2023-07
6550,41,133,2,3595.75,2024-05-27,381.67,5.1704,3946.77,-351.02,-9.76,2024,5,2024-05
6553,47,116,10,25755.0,2024-02-05,502.24,5.0053,25138.62,616.38,2.39,2024,2,2024-02
6556,46,102,4,3328.0,2024-10-14,199.93,5.6045,4482.03,-1154.03,-34.68,2024,10,2024-10
6574,27,8,8,39873.0,2024-09-14,947.05,5.5717,42213.43,-2340.43,-5.87,2024,9,2024-09
6583,25,9,9,357350.0,2024-11-01,7258.64,5.8073,379377.9,-22027.9,-6.16,2024,11,2024-11
6605,16,65,8,194238.9,2023-05-10,5008.66,4.9547,198531.26,-4292.36,-2.21,2023,5,2023-05
6635,39,88,10,459196.75,2023-07-28,9954.59,4.7253,470384.24,-11187.49,-2.44,2023,7,2023-07
6639,34,119,8,24744.65,2024-03-07,669.88,4.9364,26454.37,-1709.72,-6.91,2024,3,2024-03
6647,24,143,4,16858.7,2023-06-14,896.83,4.8462,17384.87,-526.17,-3.12,2023,6,2023-06
6650,31,47,11,67353.0,2023-11-05,1496.29,4.891,80501.9,-13148.9,-19.52,2023,11,2023-11
6657,16,14,13,465544.0,2024-05-29,7068.63,5.1972,477582.09,-12038.09,-2.59,2024,5,2024-05
6677,28,125,4,13608.0,2024-10-05,646.27,5.4686,14136.77,-528.77,-3.89,2024,10,2024-10
6690,33,43,1,35097.0,2024-09-28,6219.32,5.4431,33852.38,1244.62,3.55,2024,9,2024-09
6696,21,37,12,72813.0,2024-03-04,1211.89,4.9475,71949.91,863.09,1.19,2024,3,2024-03
6730,1,68,11,699074.6,2024-11-01,13317.89,5.8073,850750.81,-151676.21,-21.7,2024,11,2024-11
6746,3,133,2,3595.75,2023-01-30,348.47,5.0959,3551.54,44.21,1.23,2023,1,2023-01
6760,6,117,12,46774.2,2024-11-08,823.4,5.7648,56960.84,-10186.64,-21.78,2024,11,2024-11
6762,39,30,12,367625.3,2024-09-20,6558.44,5.4775,431086.26,-63460.96,-17.26,2024,9,2024-09
6768,1,11,4,144928.0,2023-01-04,6733.8,5.4459,146686.41,-1758.41,-1.21,2023,1,2023-01
6782,3,149,3,3491.0,2024-08-09,225.94,5.5115,3735.8,-244.8,-7.01,2024,8,2024-08
6792,12,26,7,120982.0,2023-07-16,3412.88,4.7957,114570.04,6411.96,5.3,2023,7,2023-07
6798,5,120,8,23746.2,2023-08-23,586.85,4.8977,22993.72,752.48,3.17,2023,8,2023-08
6847,48,106,7,29159.3,2024-11-28,918.37,5.9871,38488.61,-9329.31,-31.99,2024,11,2024-11
6867,7,7,14,273263.0,2024-01-24,3678.62,4.9192,253342.15,19920.85,7.29,2024,1,2024-01
6871,36,139,7,9475.3,2023-11-09,246.89,4.9007,8469.54,1005.76,10.61,2023,11,2023-11
6879,4,34,9,44258.0,2024-11-23,951.66,5.8124,49782.86,-5524.86,-12.48,2024,11,2024-11
6880,8,56,15,612590.4,2023-07-29,8087.59,4.7253,573244.34,39346.06,6.42,2023,7,2023-07
6884,33,13,15,110395.7,2023-01-28,1356.5,5.0767,103298.15,7097.55,6.43,2023,1,2023-01
6895,18,87,13,825720.05,2023-02-07,11794.37,5.1695,792622.94,33097.11,4.01,2023,2,2023-02
6948,41,28,12,171103.0,2024-06-23,2776.74,5.4416,181318.9,-10215.9,-5.97,2024,6,2024-06
6971,36,36,4,85885.7,2024-10-30,4476.41,5.7801,103496.39,-17610.69,-20.5,2024,10,2024-10
6978,7,15,12,318057.15,2024-07-12,5267.98,5.4529,344709.22,-26652.07,-8.38,2024,7,2024-07
6989,3,2,12,159579.1,2024-12-07,2829.74,6.0293,204736.22,-45157.12,-28.3,2024,12,2024-12
7006,13,127,10,15494.0,2023-03-25,293.17,5.2921,15514.85,-20.85,-0.13,2023,3,2023-03
7012,37,71,7,865657.1,2024-05-11,27484.92,5.1464,990138.75,-124481.65,-14.38,2024,5,2024-05
7042,38,72,4,378726.05,2023-10-11,30675.48,5.0496,619595.62,-240869.57,-63.6,2023,10,2023-10
7066,24,118,10,43151.0,2023-04-28,797.41,5.0007,39876.08,3274.92,7.59,2023,4,2023-04
7087,38,19,12,187328.6,2024-10-04,3358.13,5.4686,220371.24,-33042.64,-17.64,2024,10,2024-10
7100,35,67,4,325998.2,2023-08-24,16720.73,4.8748,326040.86,-42.66,-0.01,2023,8,2023-08
7120,17,15,8,212038.1,2024-07-28,5267.98,5.6465,237965.19,-25927.09,-12.23,2024,7,2024-07
7143,10,11,7,253623.0,2024-05-26,7246.24,5.1508,261267.53,-7644.53,-3.01,2024,5,2024-05
7177,11,132,12,18756.0,2023-05-10,276.61,4.9547,16446.23,2309.77,12.31,2023,5,2023-05
7197,41,117,12,46774.2,2024-08-03,823.4,5.7366,56682.2,-9908.0,-21.18,2024,8,2024-08
7205,15,70,8,274843.0,2023-11-10,6655.06,4.9219,262044.32,12798.68,4.66,2023,11,2023-11
7252,36,66,14,167202.85,2024-12-03,2297.7,6.0707,195281.06,-28078.21,-16.79,2024,12,2024-12
7254,26,36,13,293818.0,2024-10-30,4476.41,5.7801,336363.27,-42545.27,-14.48,2024,10,2024-10
7291,37,125,12,38783.75,2023-08-23,646.27,4.8977,37982.84,800.91,2.07,2023,8,2023-08
7308,4,38,11,276519.35,2023-08-29,5606.65,4.8706,300385.24,-23865.89,-8.63,2023,8,2023-08
7315,3,30,7,225735.0,2023-07-21,5636.75,4.7732,188337.35,37397.65,16.57,2023,7,2023-07
7316,49,139,12,17099.0,2023-02-19,246.89,5.2012,15409.49,1689.51,9.88,2023,2,2023-02
7326,2,39,1,29633.0,2024-08-07,5270.87,5.6093,29565.89,67.11,0.23,2024,8,2024-08
7344,22,97,2,257136.5,2023-10-12,25607.88,5.0496,258619.1,-1482.6,-0.58,2023,10,2023-10
7388,3,23,13,145322.0,2024-04-15,2244.66,5.1746,150997.83,-5675.83,-3.91,2024,4,2024-04
7392,11,56,6,257933.0,2024-12-19,8087.59,6.1841,300086.79,-42153.79,-16.34,2024,12,2024-12
7406,30,14,6,214866.0,2024-04-25,6767.66,5.1679,209847.54,5018.46,2.34,2024,4,2024-04
7422,21,25,2,23040.35,2024-03-01,2478.48,4.9596,24584.54,-1544.19,-6.7,2024,3,2024-03
7428,2,137,9,28945.55,2024-05-02,673.98,5.1184,31047.29,-2101.74,-7.26,2024,5,2024-05
7440,25,116,8,20604.0,2024-07-31,502.24,5.6621,22749.86,-2145.86,-10.41,2024,7,2024-07
7451,28,45,2,18816.65,2023-04-04,1881.33,5.0762,19100.01,-283.36,-1.51,2023,4,2023-04
7484,21,3,4,36097.0,2023-07-03,1753.77,4.7876,33585.4,2511.6,6.96,2023,7,2023-07
7486,42,115,14,11628.0,2024-04-17,167.9,5.2469,12333.36,-705.36,-6.07,2024,4,2024-04
7489,37,35,1,10455.7,2023-09-19,2106.85,4.8575,10234.02,221.68,2.12,2023,9,2023-09
7523,28,63,6,839746.0,2023-03-19,27618.14,5.2679,872937.6,-33191.6,-3.95,2023,3,2023-03
7530,15,94,1,40751.0,2024-10-18,8022.13,5.6672,45463.02,-4712.02,-11.56,2024,10,2024-10
7535,10,39,10,281511.6,2024-04-22,5270.87,5.2043,274311.89,7199.71,2.56,2024,4,2024-04
7536,10,36,11,248615.0,2024-07-06,4476.41,5.497,270675.08,-22060.08,-8.87,2024,7,2024-07
7543,28,56,7,285874.95,2024-04-05,8087.59,5.052,286009.53,-134.58,-0.05,2024,4,2024-04
7544,38,111,11,47138.0,2024-08-18,860.37,5.4632,51704.11,-4566.11,-9.69,2024,8,2024-08
7552,41,80,4,516895.0,2024-09-11,24177.04,5.6387,545308.3,-28413.3,-5.5,2024,9,2024-09
7561,20,1,14,440529.25,2024-04-20,6633.66,5.2269,485428.68,-44899.43,-10.19,2024,4,2024-04
7562,14,131,3,2746.45,2024-08-09,179.69,5.5115,2971.08,-224.63,-8.18,2024,8,2024-08
7565,4,126,5,12715.75,2024-04-19,467.05,5.2269,12206.12,509.63,4.01,2024,4,2024-04
7593,40,19,12,197188.0,2023-02-13,3163.35,5.1834,196762.9,425.1,0.22,2023,2,2023-02
7595,26,113,8,35160.0,2024-02-18,815.5,4.9761,32464.08,2695.92,7.67,2024,2,2024-02
7596,25,73,13,1861079.0,2024-05-09,28694.54,5.1577,1923971.78,-62892.78,-3.38,2024,5,2024-05
7655,9,81,12,1465782.0,2023-08-25,23345.09,4.8772,1366304.08,99477.92,6.79,2023,8,2023-08
7673,47,78,5,608808.0,2024-08-13,24425.59,5.4875,670177.13,-61369.13,-10.08,2024,8,2024-08
7681,49,62,14,1359552.6,2023-03-24,20000.78,5.2921,1481845.79,-122293.19,-9.0,2023,3,2023-03
7710,4,61,13,364242.0,2024-09-13,5102.18,5.5717,369561.61,-5319.61,-1.46,2024,9,2024-09
7724,20,46,2,9968.0,2024-02-01,1000.64,4.935,9876.32,91.68,0.92,2024,2,2024-02
7745,29,42,6,35957.0,2024-12-19,1263.57,6.1841,46884.26,-10927.26,-30.39,2024,12,2024-12
7751,31,99,7,750867.0,2024-12-15,18977.86,6.04,802383.92,-51516.92,-6.86,2024,12,2024-12
7757,12,121,12,44331.0,2024-10-18,677.66,5.6672,46085.22,-1754.22,-3.96,2024,10,2024-10
7763,47,36,11,236184.25,2023-10-16,4476.41,5.0618,249245.61,-13061.36,-5.53,2023,10,2023-10
7770,34,72,7,662769.4,2023-09-07,30675.48,4.9762,1068531.27,-405761.87,-61.22,2023,9,2023-09
7820,43,143,5,22182.0,2024-08-08,896.83,5.6172,25188.37,-3006.37,-13.55,2024,8,2024-08
7828,15,58,3,310150.3,2023-10-16,20157.55,5.0618,306100.46,4049.84,1.31,2023,10,2023-10
7835,16,29,5,173424.4,2024-12-07,7689.63,6.0293,231815.43,-58391.03,-33.67,2024,12,2024-12
7839,12,38,1,26461.0,2024-04-26,5439.42,5.1184,27841.13,-1380.13,-5.22,2024,4,2024-04
7844,30,145,9,37191.55,2024-07-11,875.03,5.41,42605.21,-5413.66,-14.56,2024,7,2024-07
7849,46,76,4,563153.35,2024-06-19,28642.87,5.4647,626098.77,-62945.42,-11.18,2024,6,2024-06
7877,27,118,14,57391.4,2023-09-05,797.41,4.9705,55489.37,1902.03,3.31,2023,9,2023-09
7904,23,131,1,964.0,2023-11-06,196.2,4.8999,961.36,2.64,0.27,2023,11,2023-11
7924,8,36,9,203413.0,2024-01-04,4476.41,4.9188,198167.09,5245.91,2.58,2024,1,2024-01
7931,41,104,15,52910.25,2024-08-12,742.54,5.4911,61160.42,-8250.17,-15.59,2024,8,2024-08
7972,43,100,6,596220.95,2023-02-02,19807.28,4.9901,593041.85,3179.1,0.53,2023,2,2023-02
8021,22,58,10,1033833.7,2024-02-26,20157.55,4.9819,1004228.98,29604.72,2.86,2024,2,2024-02
8064,21,93,1,100477.0,2023-03-08,19409.47,5.1387,99739.44,737.56,0.73,2023,3,2023-03
8102,36,95,6,397905.6,2024-09-07,12945.63,5.5702,432658.49,-34752.89,-8.73,2024,9,2024-09
8109,14,81,4,488594.0,2023-11-26,23345.09,4.8927,456882.09,31711.91,6.49,2023,11,2023-11
8152,43,18,4,100975.5,2024-10-15,5265.1,5.6378,118734.32,-17758.82,-17.59,2024,10,2024-10
8174,38,132,4,5939.4,2024-05-27,314.46,5.1704,6503.54,-564.14,-9.5,2024,5,2024-05
8179,1,20,15,462502.0,2024-05-27,5689.04,5.1704,441219.19,21282.81,4.6,2024,5,2024-05
8189,41,148,7,33499.0,2023-12-01,979.78,4.9191,33737.45,-238.45,-0.71,2023,12,2023-12
8252,4,129,11,35928.0,2023-01-22,598.62,5.1986,34231.85,1696.15,4.72,2023,1,2023-01
8258,1,53,5,254956.25,2024-06-20,11332.93,5.4254,307428.39,-52472.14,-20.58,2024,6,2024-06
8266,18,111,6,25711.0,2024-05-19,860.37,5.1157,26408.37,-697.37,-2.71,2024,5,2024-05
8270,6,44,12,123197.9,2024-11-22,2159.34,5.8124,150611.37,-27413.47,-22.25,2024,11,2024-11
8274,43,11,15,516305.05,2023-01-23,6733.8,5.1922,524448.55,-8143.5,-1.58,2023,1,2023-01
8283,34,76,8,1126306.7,2023-09-23,27945.06,4.9131,1098374.99,27931.71,2.48,2023,9,2023-09
8298,18,39,1,29633.0,2023-07-21,5270.87,4.7732,25158.92,4474.08,15.1,2023,7,2023-07
8313,34,127,9,13944.0,2023-10-16,296.24,5.0618,13495.57,448.43,3.22,2023,10,2023-10
8317,10,96,15,1059313.0,2023-03-06,13063.42,5.197,1018358.91,40954.09,3.87,2023,3,2023-03
8328,27,7,6,117113.0,2024-11-27,3678.62,5.8291,128658.26,-11545.26,-9.86,2024,11,2024-11
8330,25,2,7,93087.65,2023-08-31,2829.74,4.9219,97493.88,-4406.23,-4.73,2023,8,2023-08
8354,1,26,9,147771.55,2024-05-07,3412.88,5.061,155453.27,-7681.72,-5.2,2024,5,2024-05
8356,33,117,5,19489.25,2023-02-14,823.4,5.1507,21205.43,-1716.18,-8.81,2023,2,2023-02
8374,24,126,7,17802.05,2023-05-19,467.05,4.9858,16300.33,1501.72,8.44,2023,5,2023-05
8382,48,85,10,366497.65,2023-05-24,7499.89,4.9474,371049.56,-4551.91,-1.24,2023,5,2023-05
8390,23,137,9,30469.0,2023-02-05,619.79,5.103,28465.1,2003.9,6.58,2023,2,2023-02
8411,19,20,14,410084.6,2024-10-14,5689.04,5.6045,446379.15,-36294.55,-8.85,2024,10,2024-10
8429,4,124,12,42977.05,2023-01-13,719.16,5.1146,44138.59,-1161.54,-2.7,2023,1,2023-01
8446,39,127,8,11775.25,2024-08-10,296.24,5.5115,13061.81,-1286.56,-10.93,2024,8,2024-08
8452,11,148,1,4786.0,2024-07-12,885.1,5.4529,4826.36,-40.36,-0.84,2024,7,2024-07
8488,5,35,15,165083.0,2023-05-17,2106.85,4.9513,156474.7,8608.3,5.21,2023,5,2023-05
8505,45,44,11,118875.0,2024-02-13,2159.34,4.9717,118091.5,783.5,0.66,2024,2,2024-02
8510,25,52,15,205562.0,2024-01-04,2634.69,4.9188,194392.7,11169.3,5.43,2024,1,2024-01
8560,48,142,12,9917.0,2023-01-11,160.09,5.202,9993.46,-76.46,-0.77,2023,1,2023-01
8561,33,4,7,23673.0,2024-03-08,692.14,4.9751,24104.26,-431.26,-1.82,2024,3,2024-03
8571,44,62,8,776887.2,2023-04-01,20000.78,5.0804,812895.7,-36008.5,-4.63,2023,4,2023-04
8583,40,150,7,11520.0,2023-03-18,321.31,5.2679,11848.4,-328.4,-2.85,2023,3,2023-03
8587,17,13,15,116206.0,2024-12-06,1356.5,6.0293,122681.18,-6475.18,-5.57,2024,12,2024-12
8602,29,35,13,135918.4,2023-08-03,2106.85,4.8797,133650.35,2268.05,1.67,2023,8,2023-08
8617,39,148,11,50008.95,2024-06-21,885.1,5.4416,52979.96,-2971.01,-5.94,2024,6,2024-06
8619,28,92,8,710833.0,2024-09-16,16239.74,5.5207,717237.86,-6404.86,-0.9,2024,9,2024-09
8620,46,80,2,245525.6,2024-07-15,24177.04,5.4563,263834.37,-18308.77,-7.46,2024,7,2024-07
8625,27,64,6,635581.35,2023-06-15,21352.22,4.8222,617788.05,17793.3,2.8,2023,6,2023-06
8637,23,38,15,396917.0,2024-11-08,4851.61,5.7648,419528.42,-22611.42,-5.7,2024,11,2024-11
8650,41,143,1,4436.0,2024-07-18,896.83,5.5426,4970.77,-534.77,-12.06,2024,7,2024-07
8672,22,127,5,7359.65,2024-12-16,296.24,6.0509,8962.59,-1602.94,-21.78,2024,12,2024-12
8684,41,120,13,40618.0,2024-02-16,635.45,4.9761,41106.82,-488.82,-1.2,2024,2,2024-02
8714,17,111,9,36638.65,2023-12-06,821.82,4.9031,36265.19,373.46,1.02,2023,12,2023-12
8721,8,41,6,60420.0,2023-12-30,2005.71,4.8413,58261.46,2158.54,3.57,2023,12,2023-12
8734,43,149,7,8145.0,2023-07-26,225.94,4.7368,7491.63,653.37,8.02,2023,7,2023-07
8743,10,129,10,32662.0,2024-08-10,661.98,5.5115,36485.03,-3823.03,-11.7,2024,8,2024-08
8744,10,74,5,432793.0,2024-02-13,17160.36,4.9717,426580.81,6212.19,1.44,2024,2,2024-02
8759,7,34,2,9343.25,2024-06-27,951.66,5.5229,10511.85,-1168.6,-12.51,2024,6,2024-06
8823,21,22,12,473434.0,2024-05-28,7630.67,5.1538,471923.36,1510.64,0.32,2024,5,2024-05
8829,7,67,9,772101.0,2023-04-02,16720.73,5.0804,764531.97,7569.03,0.98,2023,4,2023-04
8850,7,94,13,503272.95,2024-04-03,8022.13,5.0724,528988.88,-25715.93,-5.11,2024,4,2024-04
8863,9,107,14,21187.0,2023-08-21,295.48,4.9847,20620.31,566.69,2.67,2023,8,2023-08
8879,12,51,14,853314.7,2024-06-14,12243.38,5.363,919257.46,-65942.76,-7.73,2024,6,2024-06
8889,23,110,9,21337.0,2024-01-28,476.03,4.9125,21046.48,290.52,1.36,2024,1,2024-01
8891,16,143,11,46360.95,2023-06-01,896.83,5.035,49670.93,-3309.98,-7.14,2023,6,2023-06
8949,9,147,11,31664.45,2024-11-17,592.19,5.7885,37706.81,-6042.36,-19.08,2024,11,2024-11
